+ 3.110064 1 4 tcp 40 ---A--- 1 0.0 3.0 0 155
r 3.112368 1 2 ack 40 ------- 1 5.0 2.0 55 151
+ 3.112368 2 1 tcp 1040 ------- 1 2.0 5.0 59 156
- 3.112368 2 1 tcp 1040 ------- 1 2.0 5.0 59 156
+ 3.112368 2 1 tcp 1040 ------- 1 2.0 5.0 60 157
- 3.114032 2 1 tcp 1040 ------- 1 2.0 5.0 60 157
r 3.118944 4 1 ack 40 ------- 1 5.0 2.0 56 152
+ 3.118944 1 2 ack 40 ------- 1 5.0 2.0 56 152
- 3.118944 1 2 ack 40 ------- 1 5.0 2.0 56 152
- 3.124032 1 4 tcp 40 ---A--- 1 0.0 3.0 0 155
r 3.124032 2 1 tcp 1040 ------- 1 2.0 5.0 59 156
+ 3.124032 1 4 tcp 1040 ------- 1 2.0 5.0 59 156
- 3.124672 1 4 tcp 1040 ------- 1 2.0 5.0 59 156
r 3.125696 2 1 tcp 1040 ------- 1 2.0 5.0 60 157
+ 3.125696 1 4 tcp 1040 ------- 1 2.0 5.0 60 157
r 3.129008 1 2 ack 40 ------- 1 5.0 2.0 56 152
+ 3.129008 2 1 tcp 1040 ------- 1 2.0 5.0 61 158
- 3.129008 2 1 tcp 1040 ------- 1 2.0 5.0 61 158
r 3.135584 4 1 ack 40 ------- 1 5.0 2.0 57 153
+ 3.135584 1 2 ack 40 ------- 1 5.0 2.0 57 153
- 3.135584 1 2 ack 40 ------- 1 5.0 2.0 57 153
r 3.140672 2 1 tcp 1040 ------- 1 2.0 5.0 61 158
+ 3.140672 1 4 tcp 1040 ------- 1 2.0 5.0 61 158
- 3.141312 1 4 tcp 1040 ------- 1 2.0 5.0 60 157
r 3.145648 1 2 ack 40 ------- 1 5.0 2.0 57 153
+ 3.145648 2 1 tcp 1040 ------- 1 2.0 5.0 62 159
- 3.145648 2 1 tcp 1040 ------- 1 2.0 5.0 62 159
r 3.157312 2 1 tcp 1040 ------- 1 2.0 5.0 62 159
+ 3.157312 1 4 tcp 1040 ------- 1 2.0 5.0 62 159
- 3.157952 1 4 tcp 1040 ------- 1 2.0 5.0 61 158
r 3.164032 1 4 tcp 1040 ------- 1 2.0 5.0 58 154
+ 3.164032 4 5 tcp 1040 ------- 1 2.0 5.0 58 154
- 3.164032 4 5 tcp 1040 ------- 1 2.0 5.0 58 154
r 3.164672 1 4 tcp 40 ---A--- 1 0.0 3.0 0 155
+ 3.164672 4 3 tcp 40 ---A--- 1 0.0 3.0 0 155
- 3.164672 4 3 tcp 40 ---A--- 1 0.0 3.0 0 155
- 3.174592 1 4 tcp 1040 ------- 1 2.0 5.0 62 159
r 3.174736 4 3 tcp 40 ---A--- 1 0.0 3.0 0 155
+ 3.174736 3 4 ack 40 ------- 1 3.0 0.0 0 160
- 3.174736 3 4 ack 40 ------- 1 3.0 0.0 0 160
r 3.175696 4 5 tcp 1040 ------- 1 2.0 5.0 58 154
+ 3.175696 5 4 ack 40 ------- 1 5.0 2.0 58 161
- 3.175696 5 4 ack 40 ------- 1 5.0 2.0 58 161
r 3.181312 1 4 tcp 1040 ------- 1 2.0 5.0 59 156
+ 3.181312 4 5 tcp 1040 ------- 1 2.0 5.0 59 156
- 3.181312 4 5 tcp 1040 ------- 1 2.0 5.0 59 156
r 3.1848 3 4 ack 40 ------- 1 3.0 0.0 0 160
+ 3.1848 4 1 ack 40 ------- 1 3.0 0.0 0 160
- 3.1848 4 1 ack 40 ------- 1 3.0 0.0 0 160
r 3.18576 5 4 ack 40 ------- 1 5.0 2.0 58 161
+ 3.18576 4 1 ack 40 ------- 1 5.0 2.0 58 161
- 3.18576 4 1 ack 40 ------- 1 5.0 2.0 58 161
r 3.192976 4 5 tcp 1040 ------- 1 2.0 5.0 59 156
+ 3.192976 5 4 ack 40 ------- 1 5.0 2.0 59 162
- 3.192976 5 4 ack 40 ------- 1 5.0 2.0 59 162
r 3.197952 1 4 tcp 1040 ------- 1 2.0 5.0 60 157
+ 3.197952 4 5 tcp 1040 ------- 1 2.0 5.0 60 157
- 3.197952 4 5 tcp 1040 ------- 1 2.0 5.0 60 157
r 3.20304 5 4 ack 40 ------- 1 5.0 2.0 59 162
+ 3.20304 4 1 ack 40 ------- 1 5.0 2.0 59 162
- 3.20304 4 1 ack 40 ------- 1 5.0 2.0 59 162
r 3.209616 4 5 tcp 1040 ------- 1 2.0 5.0 60 157
+ 3.209616 5 4 ack 40 ------- 1 5.0 2.0 60 163
- 3.209616 5 4 ack 40 ------- 1 5.0 2.0 60 163
r 3.214592 1 4 tcp 1040 ------- 1 2.0 5.0 61 158
+ 3.214592 4 5 tcp 1040 ------- 1 2.0 5.0 61 158
- 3.214592 4 5 tcp 1040 ------- 1 2.0 5.0 61 158
r 3.21968 5 4 ack 40 ------- 1 5.0 2.0 60 163
+ 3.21968 4 1 ack 40 ------- 1 5.0 2.0 60 163
- 3.21968 4 1 ack 40 ------- 1 5.0 2.0 60 163
r 3.22544 4 1 ack 40 ------- 1 3.0 0.0 0 160
+ 3.22544 1 0 ack 40 ------- 1 3.0 0.0 0 160
- 3.22544 1 0 ack 40 ------- 1 3.0 0.0 0 160
r 3.226256 4 5 tcp 1040 ------- 1 2.0 5.0 61 158
+ 3.226256 5 4 ack 40 ------- 1 5.0 2.0 61 164
- 3.226256 5 4 ack 40 ------- 1 5.0 2.0 61 164
r 3.2264 4 1 ack 40 ------- 1 5.0 2.0 58 161
+ 3.2264 1 2 ack 40 ------- 1 5.0 2.0 58 161
- 3.2264 1 2 ack 40 ------- 1 5.0 2.0 58 161
r 3.231232 1 4 tcp 1040 ------- 1 2.0 5.0 62 159
+ 3.231232 4 5 tcp 1040 ------- 1 2.0 5.0 62 159
- 3.231232 4 5 tcp 1040 ------- 1 2.0 5.0 62 159
r 3.235504 1 0 ack 40 ------- 1 3.0 0.0 0 160
+ 3.235504 0 1 tcp 1040 ------- 1 0.0 3.0 1 165
- 3.235504 0 1 tcp 1040 ------- 1 0.0 3.0 1 165
r 3.23632 5 4 ack 40 ------- 1 5.0 2.0 61 164
+ 3.23632 4 1 ack 40 ------- 1 5.0 2.0 61 164
- 3.23632 4 1 ack 40 ------- 1 5.0 2.0 61 164
r 3.236464 1 2 ack 40 ------- 1 5.0 2.0 58 161
+ 3.236464 2 1 tcp 1040 ------- 1 2.0 5.0 63 166
- 3.236464 2 1 tcp 1040 ------- 1 2.0 5.0 63 166
r 3.242896 4 5 tcp 1040 ------- 1 2.0 5.0 62 159
+ 3.242896 5 4 ack 40 ------- 1 5.0 2.0 62 167
- 3.242896 5 4 ack 40 ------- 1 5.0 2.0 62 167
r 3.24368 4 1 ack 40 ------- 1 5.0 2.0 59 162
+ 3.24368 1 2 ack 40 ------- 1 5.0 2.0 59 162
- 3.24368 1 2 ack 40 ------- 1 5.0 2.0 59 162
r 3.247168 0 1 tcp 1040 ------- 1 0.0 3.0 1 165
+ 3.247168 1 4 tcp 1040 ------- 1 0.0 3.0 1 165
- 3.247168 1 4 tcp 1040 ------- 1 0.0 3.0 1 165
r 3.248128 2 1 tcp 1040 ------- 1 2.0 5.0 63 166
+ 3.248128 1 4 tcp 1040 ------- 1 2.0 5.0 63 166
r 3.25296 5 4 ack 40 ------- 1 5.0 2.0 62 167
+ 3.25296 4 1 ack 40 ------- 1 5.0 2.0 62 167
- 3.25296 4 1 ack 40 ------- 1 5.0 2.0 62 167
r 3.253744 1 2 ack 40 ------- 1 5.0 2.0 59 162
+ 3.253744 2 1 tcp 1040 ------- 1 2.0 5.0 64 168
- 3.253744 2 1 tcp 1040 ------- 1 2.0 5.0 64 168
r 3.26032 4 1 ack 40 ------- 1 5.0 2.0 60 163
+ 3.26032 1 2 ack 40 ------- 1 5.0 2.0 60 163
- 3.26032 1 2 ack 40 ------- 1 5.0 2.0 60 163
- 3.263808 1 4 tcp 1040 ------- 1 2.0 5.0 63 166
r 3.265408 2 1 tcp 1040 ------- 1 2.0 5.0 64 168
+ 3.265408 1 4 tcp 1040 ------- 1 2.0 5.0 64 168
r 3.270384 1 2 ack 40 ------- 1 5.0 2.0 60 163
+ 3.270384 2 1 tcp 1040 ------- 1 2.0 5.0 65 169
- 3.270384 2 1 tcp 1040 ------- 1 2.0 5.0 65 169
r 3.27696 4 1 ack 40 ------- 1 5.0 2.0 61 164
+ 3.27696 1 2 ack 40 ------- 1 5.0 2.0 61 164
- 3.27696 1 2 ack 40 ------- 1 5.0 2.0 61 164
- 3.280448 1 4 tcp 1040 ------- 1 2.0 5.0 64 168
r 3.282048 2 1 tcp 1040 ------- 1 2.0 5.0 65 169
+ 3.282048 1 4 tcp 1040 ------- 1 2.0 5.0 65 169
r 3.287024 1 2 ack 40 ------- 1 5.0 2.0 61 164
+ 3.287024 2 1 tcp 1040 ------- 1 2.0 5.0 66 170
- 3.287024 2 1 tcp 1040 ------- 1 2.0 5.0 66 170
+ 3.287024 2 1 tcp 1040 ------- 1 2.0 5.0 67 171
- 3.288688 2 1 tcp 1040 ------- 1 2.0 5.0 67 171
r 3.2936 4 1 ack 40 ------- 1 5.0 2.0 62 167
+ 3.2936 1 2 ack 40 ------- 1 5.0 2.0 62 167
- 3.2936 1 2 ack 40 ------- 1 5.0 2.0 62 167
- 3.297088 1 4 tcp 1040 ------- 1 2.0 5.0 65 169
r 3.298688 2 1 tcp 1040 ------- 1 2.0 5.0 66 170
+ 3.298688 1 4 tcp 1040 ------- 1 2.0 5.0 66 170
r 3.300352 2 1 tcp 1040 ------- 1 2.0 5.0 67 171
+ 3.300352 1 4 tcp 1040 ------- 1 2.0 5.0 67 171
r 3.303664 1 2 ack 40 ------- 1 5.0 2.0 62 167
+ 3.303664 2 1 tcp 1040 ------- 1 2.0 5.0 68 172
- 3.303664 2 1 tcp 1040 ------- 1 2.0 5.0 68 172
r 3.303808 1 4 tcp 1040 ------- 1 0.0 3.0 1 165
+ 3.303808 4 3 tcp 1040 ------- 1 0.0 3.0 1 165
- 3.303808 4 3 tcp 1040 ------- 1 0.0 3.0 1 165
- 3.313728 1 4 tcp 1040 ------- 1 2.0 5.0 66 170
r 3.315328 2 1 tcp 1040 ------- 1 2.0 5.0 68 172
+ 3.315328 1 4 tcp 1040 ------- 1 2.0 5.0 68 172
r 3.315472 4 3 tcp 1040 ------- 1 0.0 3.0 1 165
+ 3.315472 3 4 ack 40 ------- 1 3.0 0.0 1 173
- 3.315472 3 4 ack 40 ------- 1 3.0 0.0 1 173
r 3.320448 1 4 tcp 1040 ------- 1 2.0 5.0 63 166
+ 3.320448 4 5 tcp 1040 ------- 1 2.0 5.0 63 166
- 3.320448 4 5 tcp 1040 ------- 1 2.0 5.0 63 166
r 3.325536 3 4 ack 40 ------- 1 3.0 0.0 1 173
+ 3.325536 4 1 ack 40 ------- 1 3.0 0.0 1 173
- 3.325536 4 1 ack 40 ------- 1 3.0 0.0 1 173
- 3.330368 1 4 tcp 1040 ------- 1 2.0 5.0 67 171
r 3.332112 4 5 tcp 1040 ------- 1 2.0 5.0 63 166
+ 3.332112 5 4 ack 40 ------- 1 5.0 2.0 63 174
- 3.332112 5 4 ack 40 ------- 1 5.0 2.0 63 174
r 3.337088 1 4 tcp 1040 ------- 1 2.0 5.0 64 168
+ 3.337088 4 5 tcp 1040 ------- 1 2.0 5.0 64 168
- 3.337088 4 5 tcp 1040 ------- 1 2.0 5.0 64 168
r 3.342176 5 4 ack 40 ------- 1 5.0 2.0 63 174
+ 3.342176 4 1 ack 40 ------- 1 5.0 2.0 63 174
- 3.342176 4 1 ack 40 ------- 1 5.0 2.0 63 174
- 3.347008 1 4 tcp 1040 ------- 1 2.0 5.0 68 172
r 3.348752 4 5 tcp 1040 ------- 1 2.0 5.0 64 168
+ 3.348752 5 4 ack 40 ------- 1 5.0 2.0 64 175
- 3.348752 5 4 ack 40 ------- 1 5.0 2.0 64 175
r 3.353728 1 4 tcp 1040 ------- 1 2.0 5.0 65 169
+ 3.353728 4 5 tcp 1040 ------- 1 2.0 5.0 65 169
- 3.353728 4 5 tcp 1040 ------- 1 2.0 5.0 65 169
r 3.358816 5 4 ack 40 ------- 1 5.0 2.0 64 175
+ 3.358816 4 1 ack 40 ------- 1 5.0 2.0 64 175
- 3.358816 4 1 ack 40 ------- 1 5.0 2.0 64 175
r 3.365392 4 5 tcp 1040 ------- 1 2.0 5.0 65 169
+ 3.365392 5 4 ack 40 ------- 1 5.0 2.0 65 176
- 3.365392 5 4 ack 40 ------- 1 5.0 2.0 65 176
r 3.366176 4 1 ack 40 ------- 1 3.0 0.0 1 173
+ 3.366176 1 0 ack 40 ------- 1 3.0 0.0 1 173
- 3.366176 1 0 ack 40 ------- 1 3.0 0.0 1 173
r 3.370368 1 4 tcp 1040 ------- 1 2.0 5.0 66 170
+ 3.370368 4 5 tcp 1040 ------- 1 2.0 5.0 66 170
- 3.370368 4 5 tcp 1040 ------- 1 2.0 5.0 66 170
r 3.375456 5 4 ack 40 ------- 1 5.0 2.0 65 176
+ 3.375456 4 1 ack 40 ------- 1 5.0 2.0 65 176
- 3.375456 4 1 ack 40 ------- 1 5.0 2.0 65 176
r 3.37624 1 0 ack 40 ------- 1 3.0 0.0 1 173
+ 3.37624 0 1 tcp 1040 ------- 1 0.0 3.0 2 177
- 3.37624 0 1 tcp 1040 ------- 1 0.0 3.0 2 177
+ 3.37624 0 1 tcp 1040 ------- 1 0.0 3.0 3 178
- 3.377904 0 1 tcp 1040 ------- 1 0.0 3.0 3 178
r 3.382032 4 5 tcp 1040 ------- 1 2.0 5.0 66 170
+ 3.382032 5 4 ack 40 ------- 1 5.0 2.0 66 179
- 3.382032 5 4 ack 40 ------- 1 5.0 2.0 66 179
r 3.382816 4 1 ack 40 ------- 1 5.0 2.0 63 174
+ 3.382816 1 2 ack 40 ------- 1 5.0 2.0 63 174
- 3.382816 1 2 ack 40 ------- 1 5.0 2.0 63 174
r 3.387008 1 4 tcp 1040 ------- 1 2.0 5.0 67 171
+ 3.387008 4 5 tcp 1040 ------- 1 2.0 5.0 67 171
- 3.387008 4 5 tcp 1040 ------- 1 2.0 5.0 67 171
r 3.387904 0 1 tcp 1040 ------- 1 0.0 3.0 2 177
+ 3.387904 1 4 tcp 1040 ------- 1 0.0 3.0 2 177
- 3.387904 1 4 tcp 1040 ------- 1 0.0 3.0 2 177
r 3.389568 0 1 tcp 1040 ------- 1 0.0 3.0 3 178
+ 3.389568 1 4 tcp 1040 ------- 1 0.0 3.0 3 178
r 3.392096 5 4 ack 40 ------- 1 5.0 2.0 66 179
+ 3.392096 4 1 ack 40 ------- 1 5.0 2.0 66 179
- 3.392096 4 1 ack 40 ------- 1 5.0 2.0 66 179
r 3.39288 1 2 ack 40 ------- 1 5.0 2.0 63 174
+ 3.39288 2 1 tcp 1040 ------- 1 2.0 5.0 69 180
- 3.39288 2 1 tcp 1040 ------- 1 2.0 5.0 69 180
r 3.398672 4 5 tcp 1040 ------- 1 2.0 5.0 67 171
+ 3.398672 5 4 ack 40 ------- 1 5.0 2.0 67 181
- 3.398672 5 4 ack 40 ------- 1 5.0 2.0 67 181
r 3.399456 4 1 ack 40 ------- 1 5.0 2.0 64 175
+ 3.399456 1 2 ack 40 ------- 1 5.0 2.0 64 175
- 3.399456 1 2 ack 40 ------- 1 5.0 2.0 64 175
r 3.403648 1 4 tcp 1040 ------- 1 2.0 5.0 68 172
+ 3.403648 4 5 tcp 1040 ------- 1 2.0 5.0 68 172
- 3.403648 4 5 tcp 1040 ------- 1 2.0 5.0 68 172
- 3.404544 1 4 tcp 1040 ------- 1 0.0 3.0 3 178
r 3.404544 2 1 tcp 1040 ------- 1 2.0 5.0 69 180
+ 3.404544 1 4 tcp 1040 ------- 1 2.0 5.0 69 180
r 3.408736 5 4 ack 40 ------- 1 5.0 2.0 67 181
+ 3.408736 4 1 ack 40 ------- 1 5.0 2.0 67 181
- 3.408736 4 1 ack 40 ------- 1 5.0 2.0 67 181
r 3.40952 1 2 ack 40 ------- 1 5.0 2.0 64 175
+ 3.40952 2 1 tcp 1040 ------- 1 2.0 5.0 70 182
- 3.40952 2 1 tcp 1040 ------- 1 2.0 5.0 70 182
r 3.415312 4 5 tcp 1040 ------- 1 2.0 5.0 68 172
+ 3.415312 5 4 ack 40 ------- 1 5.0 2.0 68 183
- 3.415312 5 4 ack 40 ------- 1 5.0 2.0 68 183
r 3.416096 4 1 ack 40 ------- 1 5.0 2.0 65 176
+ 3.416096 1 2 ack 40 ------- 1 5.0 2.0 65 176
- 3.416096 1 2 ack 40 ------- 1 5.0 2.0 65 176
- 3.421184 1 4 tcp 1040 ------- 1 2.0 5.0 69 180
r 3.421184 2 1 tcp 1040 ------- 1 2.0 5.0 70 182
+ 3.421184 1 4 tcp 1040 ------- 1 2.0 5.0 70 182
r 3.425376 5 4 ack 40 ------- 1 5.0 2.0 68 183
+ 3.425376 4 1 ack 40 ------- 1 5.0 2.0 68 183
- 3.425376 4 1 ack 40 ------- 1 5.0 2.0 68 183
r 3.42616 1 2 ack 40 ------- 1 5.0 2.0 65 176
+ 3.42616 2 1 tcp 1040 ------- 1 2.0 5.0 71 184
- 3.42616 2 1 tcp 1040 ------- 1 2.0 5.0 71 184
r 3.432736 4 1 ack 40 ------- 1 5.0 2.0 66 179
+ 3.432736 1 2 ack 40 ------- 1 5.0 2.0 66 179
- 3.432736 1 2 ack 40 ------- 1 5.0 2.0 66 179
- 3.437824 1 4 tcp 1040 ------- 1 2.0 5.0 70 182
r 3.437824 2 1 tcp 1040 ------- 1 2.0 5.0 71 184
+ 3.437824 1 4 tcp 1040 ------- 1 2.0 5.0 71 184
r 3.4428 1 2 ack 40 ------- 1 5.0 2.0 66 179
+ 3.4428 2 1 tcp 1040 ------- 1 2.0 5.0 72 185
- 3.4428 2 1 tcp 1040 ------- 1 2.0 5.0 72 185
r 3.444544 1 4 tcp 1040 ------- 1 0.0 3.0 2 177
+ 3.444544 4 3 tcp 1040 ------- 1 0.0 3.0 2 177
- 3.444544 4 3 tcp 1040 ------- 1 0.0 3.0 2 177
r 3.449376 4 1 ack 40 ------- 1 5.0 2.0 67 181
+ 3.449376 1 2 ack 40 ------- 1 5.0 2.0 67 181
- 3.449376 1 2 ack 40 ------- 1 5.0 2.0 67 181
- 3.454464 1 4 tcp 1040 ------- 1 2.0 5.0 71 184
r 3.454464 2 1 tcp 1040 ------- 1 2.0 5.0 72 185
+ 3.454464 1 4 tcp 1040 ------- 1 2.0 5.0 72 185
r 3.456208 4 3 tcp 1040 ------- 1 0.0 3.0 2 177
+ 3.456208 3 4 ack 40 ------- 1 3.0 0.0 2 186
- 3.456208 3 4 ack 40 ------- 1 3.0 0.0 2 186
r 3.45944 1 2 ack 40 ------- 1 5.0 2.0 67 181
+ 3.45944 2 1 tcp 1040 ------- 1 2.0 5.0 73 187
- 3.45944 2 1 tcp 1040 ------- 1 2.0 5.0 73 187
+ 3.45944 2 1 tcp 1040 ------- 1 2.0 5.0 74 188
- 3.461104 2 1 tcp 1040 ------- 1 2.0 5.0 74 188
r 3.461184 1 4 tcp 1040 ------- 1 0.0 3.0 3 178
+ 3.461184 4 3 tcp 1040 ------- 1 0.0 3.0 3 178
- 3.461184 4 3 tcp 1040 ------- 1 0.0 3.0 3 178
r 3.466016 4 1 ack 40 ------- 1 5.0 2.0 68 183
+ 3.466016 1 2 ack 40 ------- 1 5.0 2.0 68 183
- 3.466016 1 2 ack 40 ------- 1 5.0 2.0 68 183
r 3.466272 3 4 ack 40 ------- 1 3.0 0.0 2 186
+ 3.466272 4 1 ack 40 ------- 1 3.0 0.0 2 186
- 3.466272 4 1 ack 40 ------- 1 3.0 0.0 2 186
- 3.471104 1 4 tcp 1040 ------- 1 2.0 5.0 72 185
r 3.471104 2 1 tcp 1040 ------- 1 2.0 5.0 73 187
+ 3.471104 1 4 tcp 1040 ------- 1 2.0 5.0 73 187
r 3.472768 2 1 tcp 1040 ------- 1 2.0 5.0 74 188
+ 3.472768 1 4 tcp 1040 ------- 1 2.0 5.0 74 188
r 3.472848 4 3 tcp 1040 ------- 1 0.0 3.0 3 178
+ 3.472848 3 4 ack 40 ------- 1 3.0 0.0 3 189
- 3.472848 3 4 ack 40 ------- 1 3.0 0.0 3 189
r 3.47608 1 2 ack 40 ------- 1 5.0 2.0 68 183
+ 3.47608 2 1 tcp 1040 ------- 1 2.0 5.0 75 190
- 3.47608 2 1 tcp 1040 ------- 1 2.0 5.0 75 190
r 3.477824 1 4 tcp 1040 ------- 1 2.0 5.0 69 180
+ 3.477824 4 5 tcp 1040 ------- 1 2.0 5.0 69 180
- 3.477824 4 5 tcp 1040 ------- 1 2.0 5.0 69 180
r 3.482912 3 4 ack 40 ------- 1 3.0 0.0 3 189
+ 3.482912 4 1 ack 40 ------- 1 3.0 0.0 3 189
- 3.482912 4 1 ack 40 ------- 1 3.0 0.0 3 189
- 3.487744 1 4 tcp 1040 ------- 1 2.0 5.0 73 187
r 3.487744 2 1 tcp 1040 ------- 1 2.0 5.0 75 190
+ 3.487744 1 4 tcp 1040 ------- 1 2.0 5.0 75 190
r 3.489488 4 5 tcp 1040 ------- 1 2.0 5.0 69 180
+ 3.489488 5 4 ack 40 ------- 1 5.0 2.0 69 191
- 3.489488 5 4 ack 40 ------- 1 5.0 2.0 69 191
r 3.494464 1 4 tcp 1040 ------- 1 2.0 5.0 70 182
+ 3.494464 4 5 tcp 1040 ------- 1 2.0 5.0 70 182
- 3.494464 4 5 tcp 1040 ------- 1 2.0 5.0 70 182
r 3.499552 5 4 ack 40 ------- 1 5.0 2.0 69 191
+ 3.499552 4 1 ack 40 ------- 1 5.0 2.0 69 191
- 3.499552 4 1 ack 40 ------- 1 5.0 2.0 69 191
- 3.504384 1 4 tcp 1040 ------- 1 2.0 5.0 74 188
r 3.506128 4 5 tcp 1040 ------- 1 2.0 5.0 70 182
+ 3.506128 5 4 ack 40 ------- 1 5.0 2.0 70 192
- 3.506128 5 4 ack 40 ------- 1 5.0 2.0 70 192
r 3.506912 4 1 ack 40 ------- 1 3.0 0.0 2 186
+ 3.506912 1 0 ack 40 ------- 1 3.0 0.0 2 186
- 3.506912 1 0 ack 40 ------- 1 3.0 0.0 2 186
r 3.511104 1 4 tcp 1040 ------- 1 2.0 5.0 71 184
+ 3.511104 4 5 tcp 1040 ------- 1 2.0 5.0 71 184
- 3.511104 4 5 tcp 1040 ------- 1 2.0 5.0 71 184
r 3.516192 5 4 ack 40 ------- 1 5.0 2.0 70 192
+ 3.516192 4 1 ack 40 ------- 1 5.0 2.0 70 192
- 3.516192 4 1 ack 40 ------- 1 5.0 2.0 70 192
r 3.516976 1 0 ack 40 ------- 1 3.0 0.0 2 186
+ 3.516976 0 1 tcp 1040 ------- 1 0.0 3.0 4 193
- 3.516976 0 1 tcp 1040 ------- 1 0.0 3.0 4 193
- 3.521024 1 4 tcp 1040 ------- 1 2.0 5.0 75 190
r 3.522768 4 5 tcp 1040 ------- 1 2.0 5.0 71 184
+ 3.522768 5 4 ack 40 ------- 1 5.0 2.0 71 194
- 3.522768 5 4 ack 40 ------- 1 5.0 2.0 71 194
r 3.523552 4 1 ack 40 ------- 1 3.0 0.0 3 189
+ 3.523552 1 0 ack 40 ------- 1 3.0 0.0 3 189
- 3.523552 1 0 ack 40 ------- 1 3.0 0.0 3 189
r 3.527744 1 4 tcp 1040 ------- 1 2.0 5.0 72 185
+ 3.527744 4 5 tcp 1040 ------- 1 2.0 5.0 72 185
- 3.527744 4 5 tcp 1040 ------- 1 2.0 5.0 72 185
r 3.52864 0 1 tcp 1040 ------- 1 0.0 3.0 4 193
+ 3.52864 1 4 tcp 1040 ------- 1 0.0 3.0 4 193
r 3.532832 5 4 ack 40 ------- 1 5.0 2.0 71 194
+ 3.532832 4 1 ack 40 ------- 1 5.0 2.0 71 194
- 3.532832 4 1 ack 40 ------- 1 5.0 2.0 71 194
r 3.533616 1 0 ack 40 ------- 1 3.0 0.0 3 189
+ 3.533616 0 1 tcp 1040 ------- 1 0.0 3.0 5 195
- 3.533616 0 1 tcp 1040 ------- 1 0.0 3.0 5 195
- 3.537664 1 4 tcp 1040 ------- 1 0.0 3.0 4 193
r 3.539408 4 5 tcp 1040 ------- 1 2.0 5.0 72 185
+ 3.539408 5 4 ack 40 ------- 1 5.0 2.0 72 196
- 3.539408 5 4 ack 40 ------- 1 5.0 2.0 72 196
r 3.540192 4 1 ack 40 ------- 1 5.0 2.0 69 191
+ 3.540192 1 2 ack 40 ------- 1 5.0 2.0 69 191
- 3.540192 1 2 ack 40 ------- 1 5.0 2.0 69 191
r 3.544384 1 4 tcp 1040 ------- 1 2.0 5.0 73 187
+ 3.544384 4 5 tcp 1040 ------- 1 2.0 5.0 73 187
- 3.544384 4 5 tcp 1040 ------- 1 2.0 5.0 73 187
r 3.54528 0 1 tcp 1040 ------- 1 0.0 3.0 5 195
+ 3.54528 1 4 tcp 1040 ------- 1 0.0 3.0 5 195
r 3.549472 5 4 ack 40 ------- 1 5.0 2.0 72 196
+ 3.549472 4 1 ack 40 ------- 1 5.0 2.0 72 196
- 3.549472 4 1 ack 40 ------- 1 5.0 2.0 72 196
r 3.550256 1 2 ack 40 ------- 1 5.0 2.0 69 191
+ 3.550256 2 1 tcp 1040 ------- 1 2.0 5.0 76 197
- 3.550256 2 1 tcp 1040 ------- 1 2.0 5.0 76 197
- 3.554304 1 4 tcp 1040 ------- 1 0.0 3.0 5 195
r 3.556048 4 5 tcp 1040 ------- 1 2.0 5.0 73 187
+ 3.556048 5 4 ack 40 ------- 1 5.0 2.0 73 198
- 3.556048 5 4 ack 40 ------- 1 5.0 2.0 73 198
r 3.556832 4 1 ack 40 ------- 1 5.0 2.0 70 192
+ 3.556832 1 2 ack 40 ------- 1 5.0 2.0 70 192
- 3.556832 1 2 ack 40 ------- 1 5.0 2.0 70 192
r 3.561024 1 4 tcp 1040 ------- 1 2.0 5.0 74 188
+ 3.561024 4 5 tcp 1040 ------- 1 2.0 5.0 74 188
- 3.561024 4 5 tcp 1040 ------- 1 2.0 5.0 74 188
r 3.56192 2 1 tcp 1040 ------- 1 2.0 5.0 76 197
+ 3.56192 1 4 tcp 1040 ------- 1 2.0 5.0 76 197
r 3.566112 5 4 ack 40 ------- 1 5.0 2.0 73 198
+ 3.566112 4 1 ack 40 ------- 1 5.0 2.0 73 198
- 3.566112 4 1 ack 40 ------- 1 5.0 2.0 73 198
r 3.566896 1 2 ack 40 ------- 1 5.0 2.0 70 192
+ 3.566896 2 1 tcp 1040 ------- 1 2.0 5.0 77 199
- 3.566896 2 1 tcp 1040 ------- 1 2.0 5.0 77 199
- 3.570944 1 4 tcp 1040 ------- 1 2.0 5.0 76 197
r 3.572688 4 5 tcp 1040 ------- 1 2.0 5.0 74 188
+ 3.572688 5 4 ack 40 ------- 1 5.0 2.0 74 200
- 3.572688 5 4 ack 40 ------- 1 5.0 2.0 74 200
r 3.573472 4 1 ack 40 ------- 1 5.0 2.0 71 194
+ 3.573472 1 2 ack 40 ------- 1 5.0 2.0 71 194
- 3.573472 1 2 ack 40 ------- 1 5.0 2.0 71 194
r 3.577664 1 4 tcp 1040 ------- 1 2.0 5.0 75 190
+ 3.577664 4 5 tcp 1040 ------- 1 2.0 5.0 75 190
- 3.577664 4 5 tcp 1040 ------- 1 2.0 5.0 75 190
r 3.57856 2 1 tcp 1040 ------- 1 2.0 5.0 77 199
+ 3.57856 1 4 tcp 1040 ------- 1 2.0 5.0 77 199
r 3.582752 5 4 ack 40 ------- 1 5.0 2.0 74 200
+ 3.582752 4 1 ack 40 ------- 1 5.0 2.0 74 200
- 3.582752 4 1 ack 40 ------- 1 5.0 2.0 74 200
r 3.583536 1 2 ack 40 ------- 1 5.0 2.0 71 194
+ 3.583536 2 1 tcp 1040 ------- 1 2.0 5.0 78 201
